_id	date	recovered_rolling_per_100k	dead_per_100k	confirmed_rolling_per_100k	mostRecent	confirmed_numIncrease_per_100k	recovered_per_100k	dead	recovered_rolling	confirmed_rolling	confirmed	location_id	recovered	dead_rolling_per_100k	admin_level	dead_rolling	name	country_name	dead_numIncrease_per_100k	confirmed_numIncrease	recovered_numIncrease_per_100k	dead_numIncrease	confirmed_per_100k	testing_positive	testing_totalTestResults	testing_positivity	source	confirmed_doublingRate	daysSince100Cases	dead_doublingRate	daysSince10Deaths	daysSince50Deaths
"JOR_2020-12-04"	"2020-12-04"	51.587418914863726	28.883490148241588	34.34654023950407	false	30.405728142540802	1729.0574448708337	2960	5286.714285714285	3519.8571428571427	234353	"JOR"	177195	0.5088066556036767	0	52.142857142857146	"Jordan"	"Jordan"	0.4976547289055138	3116	37.33386260377443	51	2286.8015428077233	0	0	0	"JHU COVID-19 Data Repository"	40.773	257.444	38.508	154	67.167
"JOR_2020-12-05"	"2020-12-05"	47.53369356008156	29.37138694128621	32.778300547574936	false	30.835077320420073	1780.462250986015	3010	4871.285714285715	3359.1428571428573	237513	"JOR"	182463	0.5018367014173248	0	51.42857142857143	"Jordan"	"Jordan"	0.4878967930446214	3160	51.404806115181316	50	2317.6366201281435	0	0	0	"JHU COVID-19 Data Repository"	46.21	258.444	38.508	155	68.167
"JOR_2020-12-06"	"2020-12-06"	46.878517866564486	29.820251990887257	32.07712315642795	false	25.136442777658896	1829.0665295091203	3056	4804.142857142857	3287.285714285714	240089	"JOR"	187444	0.49068477471916205	0	50.285714285714285	"Jordan"	"Jordan"	0.44886504960105167	2576	48.60427852310519	46	2342.7730629058024	0	0	0	"JHU COVID-19 Data Repository"	49.511	259.444	40.773	156	69.167
"JOR_2020-12-07"	"2020-12-07"	46.37668116514716	30.405728142540802	30.506095482824268	false	38.83658472635186	1873.8456971747555	3116	4752.714285714285	3126.285714285714	244069	"JOR"	192033	0.47535087550918825	0	48.714285714285715	"Jordan"	"Jordan"	0.5854761516535457	3980	44.77916766563535	60	2381.609647632154	0	0	0	"JHU COVID-19 Data Repository"	53.319	260.444	40.773	157	70.167
"JOR_2020-12-08"	"2020-12-08"	45.375795743987055	30.85459319214186	29.421570611427942	false	29.878799606052613	1922.8793248757402	3162	4650.142857142857	3015.1428571428573	247131	"JOR"	197058	0.45444101295013306	0	46.57142857142857	"Jordan"	"Jordan"	0.44886504960105167	3062	49.03362770098445	46	2411.4884472382064	0	0	0	"JHU COVID-19 Data Repository"	53.319	261.444	40.773	158	71.167
"JOR_2020-12-09"	"2020-12-09"	43.04783104574558	31.283942370021123	27.548046926136596	false	30.13250593843582	1971.6690041802021	3206	4411.571428571428	2823.1428571428573	250219	"JOR"	202058	0.45304702211286274	0	46.42857142857143	"Jordan"	"Jordan"	0.4293491778792668	3088	48.78967930446214	44	2441.620953176642	0	0	0	"JHU COVID-19 Data Repository"	53.319	262.444	43.322	159	72.167
"JOR_2020-12-10"	"2020-12-10"	43.24577774463797	31.71329154790039	27.217671097703523	false	28.317529868309826	2016.3603504230896	3250	4431.857142857143	2789.285714285714	253121	"JOR"	206638	0.43074316871653723	0	44.142857142857146	"Jordan"	"Jordan"	0.4293491778792668	2902	44.69134624288732	44	2469.938483044952	0	0	0	"JHU COVID-19 Data Repository"	53.319	263.444	46.21	160	73.167
"JOR_2020-12-11"	"2020-12-11"	42.68539342805529	32.06457723889252	25.660583332472545	false	22.814054042766497	2046.688015078743	3286	4374.428571428572	2629.714285714286	255459	"JOR"	209746	0.4056513336456709	0	41.57142857142857	"Jordan"	"Jordan"	0.35128569099212736	2338	30.327664655653667	36	2492.7525370877183	0	0	0	"JHU COVID-19 Data Repository"	57.762	264.444	53.319	161	74.167
"JOR_2020-12-12"	"2020-12-12"	40.68641056740961	32.54271609607625	24.942678051278317	false	17.72041152338065	2081.797068306234	3335	4169.571428571428	2556.1428571428573	257275	"JOR"	213344	0.3833474802493454	0	39.285714285714285	"Jordan"	"Jordan"	0.47813885718372895	1816	35.10905322749095	49	2510.4729486110996	0	0	0	"JHU COVID-19 Data Repository"	69.315	265.444	53.319	162	75.167
"JOR_2020-12-13"	"2020-12-13"	39.3328454644201	32.83545417190302	24.20804488003684	false	22.82381197862739	2131.786973721586	3365	4030.8571428571427	2480.8571428571427	259614	"JOR"	218467	0.36104362685301983	0	37	"Jordan"	"Jordan"	0.29273807582677286	2339	49.989905415351906	30	2533.296760589727	0	0	0	"JHU COVID-19 Data Repository"	77.016	266.444	57.762	163	76.167
"JOR_2020-12-14"	"2020-12-14"	37.29204287865632	33.2452874780605	23.258737119855734	false	27.93697036973502	2172.6434511711427	3407	3821.714285714286	2383.5714285714284	262477	"JOR"	222654	0.3429217459685054	0	35.142857142857146	"Jordan"	"Jordan"	0.4098333061574819	2863	40.85647744955659	42	2561.233730959462	0	0	0	"JHU COVID-19 Data Repository"	77.016	267.444	57.762	164	77.167
"JOR_2020-12-15"	"2020-12-15"	37.364530402194376	33.53802555388727	22.380522892375417	false	24.853462637693017	2207.684198847607	3437	3829.1428571428573	2293.5714285714284	265024	"JOR"	226245	0.3234058742467205	0	33.142857142857146	"Jordan"	"Jordan"	0.29273807582677286	2547	35.04074767646471	30	2586.0871935971545	0	0	0	"JHU COVID-19 Data Repository"	77.016	268.444	63.013	165	78.167
"JOR_2020-12-16"	"2020-12-16"	35.93987176650408	33.81124775799226	21.637525776110326	false	24.990073739745505	2246.998922431143	3465	3683.1428571428573	2217.4285714285716	267585	"JOR"	230274	0.29273807582677286	0	30	"Jordan"	"Jordan"	0.273222204104988	2561	39.31472358353559	28	2611.0772673369	0	0	0	"JHU COVID-19 Data Repository"	69.315	269.444	69.315	166	79.167
"JOR_2020-12-17"	"2020-12-17"	34.34654023950407	34.11374376967993	21.37684948954077	false	21.67237554704208	2277.4046505736837	3496	3519.8571428571427	2190.714285714286	269806	"JOR"	233390	0.2829801399658804	0	29	"Jordan"	"Jordan"	0.30249601168766527	2221	30.405728142540802	31	2632.7496428839427	0	0	0	"JHU COVID-19 Data Repository"	69.315	270.444	77.016	167	80.167
"JOR_2020-12-18"	"2020-12-18"	32.778300547574936	34.32841835861956	20.86943682477436	false	16.666554450404266	2308.239727894104	3518	3359.1428571428573	2138.714285714286	271514	"JOR"	236550	0.2746161949422583	0	28.142857142857142	"Jordan"	"Jordan"	0.2146745889396334	1708	30.835077320420073	22	2649.4161973343466	0	0	0	"JHU COVID-19 Data Repository"	77.016	271.444	86.643	168	81.167
"JOR_2020-12-19"	"2020-12-19"	32.07712315642795	34.59188262686365	20.725855768535517	false	12.519431709524985	2333.376170671763	3545	3287.285714285714	2124	272797	"JOR"	239126	0.26485825908136584	0	27.142857142857142	"Jordan"	"Jordan"	0.2634642682440955	1283	25.136442777658896	27	2661.9356290438714	0	0	0	"JHU COVID-19 Data Repository"	99.021	272.444	86.643	169	82.167
"JOR_2020-12-20"	"2020-12-20"	30.506095482824268	34.81631515166418	20.07068007501845	false	20.999077972640503	2372.2127553981145	3568	3126.285714285714	2056.8571428571427	274949	"JOR"	243106	0.2606762865695549	0	26.714285714285715	"Jordan"	"Jordan"	0.22443252480052583	2152	38.83658472635186	23	2682.934707016512	0	0	0	"JHU COVID-19 Data Repository"	99.021	273.444	99.021	170	83.167
"JOR_2020-12-21"	"2020-12-21"	29.421570611427942	35.167600842656306	19.354168784661493	false	24.385081716370177	2402.0915550041673	3604	3015.1428571428573	1983.4285714285713	277448	"JOR"	246168	0.25788830489501413	0	26.428571428571427	"Jordan"	"Jordan"	0.35128569099212736	2499	29.878799606052613	36	2707.319788732882	0	0	0	"JHU COVID-19 Data Repository"	99.021	274.444	99.021	171	84.167
"JOR_2020-12-22"	"2020-12-22"	27.548046926136596	35.39203336745684	19.225921627632623	false	23.84839524402109	2432.224060942603	3627	2823.1428571428573	1970.2857142857142	279892	"JOR"	249256	0.2690402315931769	0	27.571428571428573	"Jordan"	"Jordan"	0.22443252480052583	2444	30.13250593843582	23	2731.1681839769035	0	0	0	"JHU COVID-19 Data Repository"	86.643	275.444	86.643	172	85.167
"JOR_2020-12-23"	"2020-12-23"	27.217671097703523	35.635981763979146	18.90112176254863	false	20.40384388512607	2460.541590810913	3652	2789.285714285714	1937	281983	"JOR"	252158	0.2564943140577438	0	26.285714285714285	"Jordan"	"Jordan"	0.2439483965223107	2091	28.317529868309826	25	2751.5720278620292	0	0	0	"JHU COVID-19 Data Repository"	86.643	276.444	86.643	173	86.167
"JOR_2020-12-24"	"2020-12-24"	25.660583332472545	35.918961903945025	18.117698912002698	false	16.656796514543373	2483.355644853679	3681	2629.714285714286	1856.7142857142858	283690	"JOR"	254496	0.26485825908136584	0	27.142857142857142	"Jordan"	"Jordan"	0.2829801399658804	1707	22.814054042766497	29	2768.228824376573	0	0	0	"JHU COVID-19 Data Repository"	86.643	277.444	86.643	174	87.167
"JOR_2020-12-25"	"2020-12-25"	24.942678051278317	36.2116999797718	17.146087298425268	false	15.768824351202163	2501.07605637706	3711	2556.1428571428573	1757.142857142857	285306	"JOR"	256312	0.24255440568504033	0	24.857142857142858	"Jordan"	"Jordan"	0.29273807582677286	1616	17.72041152338065	30	2783.997648727775	0	0	0	"JHU COVID-19 Data Repository"	99.021	278.444	99.021	175	88.167
"JOR_2020-12-26"	"2020-12-26"	24.20804488003684	36.387342825267865	16.03228861944626	false	10.24583265393705	2523.8998683556874	3729	2480.8571428571427	1643	286356	"JOR"	258651	0.24255440568504033	0	24.857142857142858	"Jordan"	"Jordan"	0.17564284549606368	1050	22.82381197862739	18	2794.243481381712	0	0	0	"JHU COVID-19 Data Repository"	115.525	279.444	99.021	176	89.167
"JOR_2020-12-27"	"2020-12-27"	23.258737119855734	36.670322965233744	15.450994440304523	false	15.515118018818962	2551.8368387254227	3758	2383.5714285714284	1583.4285714285713	287946	"JOR"	261514	0.22722050647506653	0	23.285714285714285	"Jordan"	"Jordan"	0.2829801399658804	1590	27.93697036973502	29	2809.758599400531	0	0	0	"JHU COVID-19 Data Repository"	138.629	280.444	99.021	177	90.167
"JOR_2020-12-28"	"2020-12-28"	22.380522892375417	36.86548168245159	15.060677005868827	false	17.583800421328153	2576.6903013631154	3778	2293.5714285714284	1543.4285714285713	289748	"JOR"	264061	0.21328059810236308	0	21.857142857142858	"Jordan"	"Jordan"	0.19515871721784855	1802	24.853462637693017	20	2827.342399821859	0	0	0	"JHU COVID-19 Data Repository"	138.629	281.444	115.525	178	91.167
"JOR_2020-12-29"	"2020-12-29"	21.637525776110326	37.089914207252114	14.579750167010557	false	16.051804491168042	2601.680375102861	3801	2217.4285714285716	1494.142857142857	291393	"JOR"	266622	0.19515871721784855	0	20	"Jordan"	"Jordan"	0.22443252480052583	1645	24.990073739745505	23	2843.394204313027	0	0	0	"JHU COVID-19 Data Repository"	138.629	282.444	115.525	179	92.167
"JOR_2020-12-30"	"2020-12-30"	21.37684948954077	37.22652530930461	14.374833513931815	false	16.33478463113392	2623.352750649903	3815	2190.714285714286	1473.142857142857	293067	"JOR"	268843	0.20631064391601134	0	21.142857142857142	"Jordan"	"Jordan"	0.136611102052494	1674	21.67237554704208	14	2859.7289889441613	0	0	0	"JHU COVID-19 Data Repository"	115.525	283.444	115.525	180	93.167
"JOR_2020-12-31"	"2020-12-31"	20.86943682477436	37.41192609066157	14.305133972068298	false	13.924574473493493	2640.019305100307	3834	2138.714285714286	1466	294494	"JOR"	270551	0.2021286714042003	0	20.714285714285715	"Jordan"	"Jordan"	0.18540078135695612	1427	16.666554450404266	19	2873.6535634176544	0	0	0	"JHU COVID-19 Data Repository"	115.525	284.444	138.629	181	94.167
"JOR_2021-01-01"	"2021-01-01"	20.725855768535517	37.57781100029674	14.055609612196907	false	12.402336479194275	2652.538736809832	3851	2124	1440.4285714285713	295765	"JOR"	271834	0.1965527080551189	0	20.142857142857142	"Jordan"	"Jordan"	0.16588490963517127	1271	12.519431709524985	17	2886.055899896849	0	0	0	"JHU COVID-19 Data Repository"	138.629	285.444	138.629	182	95.167
"JOR_2021-01-02"	"2021-01-02"	20.07068007501845	37.831517332679944	13.814449197349136	false	8.811416082385861	2673.5378147824727	3877	2056.8571428571427	1415.7142857142858	296668	"JOR"	273986	0.1937647263805782	0	19.857142857142858	"Jordan"	"Jordan"	0.2537063323832031	903	20.999077972640503	26	2894.8673159792347	0	0	0	"JHU COVID-19 Data Repository"	138.629	286.444	138.629	183	96.167
"JOR_2021-01-03"	"2021-01-03"	19.354168784661493	38.08522366506314	13.645776306039423	false	15.027221225774337	2697.922896498843	3903	1983.4285714285713	1398.4285714285713	298208	"JOR"	276485	0.19515871721784855	0	20	"Jordan"	"Jordan"	0.2537063323832031	1540	24.385081716370177	26	2909.894537205009	0	0	0	"JHU COVID-19 Data Repository"	173.287	287.444	115.525	184	97.167
"JOR_2021-01-04"	"2021-01-04"	19.225921627632623	38.241350638837424	13.35025024853811	false	15.83712990222841	2721.771291742864	3919	1970.2857142857142	1368.142857142857	299831	"JOR"	278929	0.18679477219422647	0	19.142857142857142	"Jordan"	"Jordan"	0.15612697377427884	1623	23.84839524402109	16	2925.731667107237	0	0	0	"JHU COVID-19 Data Repository"	173.287	288.444	115.525	185	98.167
"JOR_2021-01-05"	"2021-01-05"	18.90112176254863	38.446267291916165	13.10072588866672	false	14.363681587233653	2742.17513562799	3940	1937	1342.5714285714287	301303	"JOR"	281020	0.19237073554330786	0	19.714285714285715	"Jordan"	"Jordan"	0.20491665307874096	1472	20.40384388512607	21	2940.095348694471	0	0	0	"JHU COVID-19 Data Repository"	138.629	289.444	115.525	186	99.167
"JOR_2021-01-06"	"2021-01-06"	18.117698912002698	38.59263632982955	12.951568869078791	false	15.15407439196594	2758.8319321425333	3955	1856.7142857142858	1327.2857142857142	302856	"JOR"	282727	0.18400679051968577	0	18.857142857142858	"Jordan"	"Jordan"	0.14636903791338643	1553	16.656796514543373	15	2955.249423086437	0	0	0	"JHU COVID-19 Data Repository"	138.629	290.444	138.629	187	100.167
"JOR_2021-01-07"	"2021-01-07"	17.146087298425268	38.719489496021154	12.547311526270391	false	11.8558920709843	2774.600756493736	3968	1757.142857142857	1285.857142857143	304071	"JOR"	284343	0.16867289130971197	0	17.285714285714285	"Jordan"	"Jordan"	0.12685316619160156	1215	15.768824351202163	13	2967.1053151574215	0	0	0	"JHU COVID-19 Data Repository"	138.629	291.444	173.287	188	101.167
"JOR_2021-01-08"	"2021-01-08"	16.03228861944626	38.924406149099894	12.321485010632596	false	10.655665960094531	2784.8465891476726	3989	1643	1262.7142857142858	305163	"JOR"	285393	0.172854863821523	0	17.714285714285715	"Jordan"	"Jordan"	0.20491665307874096	1092	10.24583265393705	21	2977.7609811175157	0	0	0	"JHU COVID-19 Data Repository"	173.287	292.444	173.287	189	102.167
"JOR_2021-01-09"	"2021-01-09"	15.450994440304523	39.119564866317745	11.908863722800572	false	7.767316945270372	2800.3617071664917	4009	1583.4285714285713	1220.4285714285713	305959	"JOR"	286983	0.18958275386876716	0	19.428571428571427	"Jordan"	"Jordan"	0.19515871721784855	796	15.515118018818962	20	2985.5282980627862	0	0	0	"JHU COVID-19 Data Repository"	173.287	293.444	173.287	190	103.167
"JOR_2021-01-10"	"2021-01-10"	15.060677005868827	39.265933904231126	11.308053671937053	false	12.197419826115535	2817.94550758782	4024	1543.4285714285713	1158.857142857143	307209	"JOR"	288785	0.18958275386876716	0	19.428571428571427	"Jordan"	"Jordan"	0.14636903791338643	1250	17.583800421328153	15	2997.7257178889017	0	0	0	"JHU COVID-19 Data Repository"	231.049	294.444	173.287	191	104.167
"JOR_2021-01-11"	"2021-01-11"	14.579750167010557	39.45133468558809	11.112894954719206	false	14.256344292763837	2833.9973120789878	4043	1494.142857142857	1138.857142857143	308670	"JOR"	290430	0.1937647263805782	0	19.857142857142858	"Jordan"	"Jordan"	0.18540078135695612	1461	16.051804491168042	19	3011.9820621816657	0	0	0	"JHU COVID-19 Data Repository"	173.287	295.444	138.629	192	105.167
"JOR_2021-01-12"	"2021-01-12"	14.374833513931815	39.77334656899753	10.717001556934425	false	11.475332572409494	2850.3320967101217	4076	1473.142857142857	1098.2857142857142	309846	"JOR"	292104	0.18400679051968577	0	18.857142857142858	"Jordan"	"Jordan"	0.32201188340945014	1176	16.33478463113392	33	3023.4573947540753	0	0	0	"JHU COVID-19 Data Repository"	173.287	296.444	138.629	193	106.167
"JOR_2021-01-13"	"2021-01-13"	14.305133972068298	39.91971560691092	10.591542381580094	false	10.948404035921303	2864.2566711836153	4091	1466	1085.4285714285713	310968	"JOR"	293531	0.17843082717060438	0	18.285714285714285	"Jordan"	"Jordan"	0.14636903791338643	1122	13.924574473493493	15	3034.4057987899964	0	0	0	"JHU COVID-19 Data Repository"	173.287	297.444	138.629	194	107.167
"JOR_2021-01-14"	"2021-01-14"	14.055609612196907	40.0758425806852	10.183103066259884	false	10.48978105045936	2876.6590076628095	4107	1440.4285714285713	1043.5714285714287	312043	"JOR"	294802	0.16867289130971197	0	17.285714285714285	"Jordan"	"Jordan"	0.15612697377427884	1075	12.402336479194275	16	3044.895579840456	0	0	0	"JHU COVID-19 Data Repository"	173.287	298.444	138.629	195	108.167
"JOR_2021-01-15"	"2021-01-15"	13.814449197349136	40.212453682737696	9.582293015396363	false	7.884412175601081	2885.470423745195	4121	1415.7142857142858	982	312851	"JOR"	295705	0.15333899209973814	0	15.714285714285714	"Jordan"	"Jordan"	0.136611102052494	808	8.811416082385861	14	3052.779992016057	0	0	0	"JHU COVID-19 Data Repository"	231.049	299.444	138.629	196	109.167
"JOR_2021-01-16"	"2021-01-16"	13.645776306039423	40.36858065651197	9.173853700076153	false	6.889102717790054	2900.4976449709693	4137	1398.4285714285713	940.1428571428571	313557	"JOR"	297245	0.1310351387034126	0	13.428571428571429	"Jordan"	"Jordan"	0.15612697377427884	706	15.027221225774337	16	3059.669094733847	0	0	0	"JHU COVID-19 Data Repository"	231.049	300.444	173.287	197	110.167
"JOR_2021-01-17"	"2021-01-17"	13.35025024853811	40.44664414339911	8.973119019509221	false	9.338344618874054	2916.334774873198	4145	1368.142857142857	919.5714285714286	314514	"JOR"	298868	0.1338231203779533	0	13.714285714285714	"Jordan"	"Jordan"	0.07806348688713942	957	15.83712990222841	8	3069.0074393527207	0	0	0	"JHU COVID-19 Data Repository"	231.049	301.444	231.049	198	111.167
"JOR_2021-01-18"	"2021-01-18"	13.10072588866672	40.52470763028625	8.556315759165388	false	10.0506739367192	2930.6984564604318	4153	1342.5714285714287	876.8571428571429	315544	"JOR"	300340	0.12685316619160156	0	13	"Jordan"	"Jordan"	0.07806348688713942	1030	14.363681587233653	8	3079.05811328944	0	0	0	"JHU COVID-19 Data Repository"	231.049	302.444	231.049	199	112.167
"JOR_2021-01-19"	"2021-01-19"	12.951568869078791	40.690592539921425	8.447584473858301	false	8.616257365168014	2945.8525308523976	4170	1327.2857142857142	865.7142857142857	316427	"JOR"	301893	0.11988321200524983	0	12.285714285714286	"Jordan"	"Jordan"	0.16588490963517127	883	15.15407439196594	17	3087.6743706546085	0	0	0	"JHU COVID-19 Data Repository"	231.049	303.444	231.049	200	113.167
"JOR_2021-01-20"	"2021-01-20"	12.547311526270391	40.85647744955659	8.310973371805808	false	9.543261271952794	2957.708422923382	4187	1285.857142857143	851.7142857142857	317405	"JOR"	303108	0.11151926698162776	0	11.428571428571429	"Jordan"	"Jordan"	0.16588490963517127	978	11.8558920709843	17	3097.217631926561	0	0	0	"JHU COVID-19 Data Repository"	231.049	304.444	231.049	201	114.167
"JOR_2021-01-21"	"2021-01-21"	12.321485010632596	40.963814744026415	8.27891158254859	false	7.572158228052524	2968.364088883476	4198	1262.7142857142858	848.4285714285714	318181	"JOR"	304200	0.1101252761443574	0	11.285714285714286	"Jordan"	"Jordan"	0.1073372944698167	776	10.655665960094531	11	3104.7897901546135	0	0	0	"JHU COVID-19 Data Repository"	231.049	305.444	231.049	202	115.167
"JOR_2021-01-22"	"2021-01-22"	11.908863722800572	41.05163616677444	8.021023277653574	false	7.123293178451473	2976.131405828747	4207	1220.4285714285713	822	318911	"JOR"	304996	0.11988321200524983	0	12.285714285714286	"Jordan"	"Jordan"	0.08782142274803184	730	7.767316945270372	9	3111.913083333065	0	0	0	"JHU COVID-19 Data Repository"	231.049	306.444	231.049	203	116.167
"JOR_2021-01-23"	"2021-01-23"	11.308053671937053	41.14921552538337	8.104662727889796	false	5.932825003422596	2988.328825654862	4217	1158.857142857143	830.5714285714286	319519	"JOR"	306246	0.10873128530708705	0	11.142857142857142	"Jordan"	"Jordan"	0.09757935860892428	608	12.197419826115535	10	3117.845908336488	0	0	0	"JHU COVID-19 Data Repository"	346.574	307.444	231.049	204	117.167
"JOR_2021-01-24"	"2021-01-24"	11.112894954719206	41.21752107640962	7.954111717464598	false	9.113912094073527	3002.585169947626	4224	1138.857142857143	815.1428571428571	320453	"JOR"	307707	0.10454931279527599	0	10.714285714285714	"Jordan"	"Jordan"	0.068305551026247	934	14.256344292763837	7	3126.959820430561	0	0	0	"JHU COVID-19 Data Repository"	346.574	308.444	346.574	205	118.167
"JOR_2021-01-25"	"2021-01-25"	10.717001556934425	41.363890114323	8.347217133574837	false	8.245455802454101	3014.0605025200357	4239	1098.2857142857142	855.4285714285714	321298	"JOR"	308883	0.09897334944619461	0	10.142857142857142	"Jordan"	"Jordan"	0.14636903791338643	845	11.475332572409494	15	3135.205276233015	0	0	0	"JHU COVID-19 Data Repository"	346.574	309.444	346.574	206	119.167
"JOR_2021-01-26"	"2021-01-26"	10.591542381580094	41.451711537071034	8.534011905769063	false	9.201733516821559	3025.008906555957	4248	1085.4285714285713	874.5714285714286	322241	"JOR"	310005	0.10315532195800567	0	10.571428571428571	"Jordan"	"Jordan"	0.08782142274803184	943	10.948404035921303	9	3144.407009749837	0	0	0	"JHU COVID-19 Data Repository"	231.049	310.444	346.574	207	120.167
"JOR_2021-01-27"	"2021-01-27"	10.183103066259884	41.588322639123525	8.580013603398985	false	8.48940419897641	3035.4986876064163	4262	1043.5714285714287	879.2857142857143	323111	"JOR"	311080	0.12127720284252017	0	12.428571428571429	"Jordan"	"Jordan"	0.136611102052494	870	10.48978105045936	14	3152.896413948813	0	0	0	"JHU COVID-19 Data Repository"	231.049	311.444	231.049	208	121.167
"JOR_2021-01-28"	"2021-01-28"	9.582293015396363	41.656628190149775	8.92432934020476	false	10.323896140824187	3043.383099782018	4269	982	914.5714285714286	324169	"JOR"	311888	0.1282471570288719	0	13.142857142857142	"Jordan"	"Jordan"	0.068305551026247	1058	7.884412175601081	7	3163.220310089637	0	0	0	"JHU COVID-19 Data Repository"	231.049	312.444	231.049	209	122.167
"JOR_2021-01-29"	"2021-01-29"	9.173853700076153	41.77372342048048	9.428954023296626	false	8.430856583811057	3050.2722024998075	4281	940.1428571428571	966.2857142857143	325033	"JOR"	312594	0.12127720284252017	0	12.428571428571429	"Jordan"	"Jordan"	0.11709523033070914	864	6.889102717790054	12	3171.651166673448	0	0	0	"JHU COVID-19 Data Repository"	231.049	313.444	346.574	210	123.167
"JOR_2021-01-30"	"2021-01-30"	8.973119019509221	41.998155945281006	9.692418291540722	false	6.254836886832046	3059.6105471186816	4304	919.5714285714286	993.2857142857143	325674	"JOR"	313551	0.11988321200524983	0	12.285714285714286	"Jordan"	"Jordan"	0.22443252480052583	641	9.338344618874054	23	3177.90600356028	0	0	0	"JHU COVID-19 Data Repository"	231.049	314.444	231.049	211	124.167
"JOR_2021-01-31"	"2021-01-31"	8.556315759165388	42.11525117561172	10.263954534821563	false	11.524122251713957	3069.661221055401	4316	876.8571428571429	1051.857142857143	326855	"JOR"	314581	0.11430724865616844	0	11.714285714285714	"Jordan"	"Jordan"	0.11709523033070914	1181	10.0506739367192	12	3189.430125811994	0	0	0	"JHU COVID-19 Data Repository"	231.049	315.444	231.049	212	125.167
"JOR_2021-02-01"	"2021-02-01"	8.447584473858301	42.21283053422064	10.592936372417366	false	11.77782858409716	3078.277478420569	4326	865.7142857142857	1085.5714285714287	328062	"JOR"	315464	0.11848922116797947	0	12.142857142857142	"Jordan"	"Jordan"	0.09757935860892428	1207	8.616257365168014	10	3201.2079543960917	0	0	0	"JHU COVID-19 Data Repository"	231.049	316.444	231.049	213	126.167
"JOR_2021-02-02"	"2021-02-02"	8.310973371805808	42.29089402110778	11.09198509216015	false	11.045983394530229	3087.820739692522	4334	851.7142857142857	1136.7142857142858	329194	"JOR"	316442	0.11291325781889808	0	11.571428571428571	"Jordan"	"Jordan"	0.07806348688713942	1132	9.543261271952794	8	3212.253937790622	0	0	0	"JHU COVID-19 Data Repository"	231.049	317.444	231.049	214	127.167
"JOR_2021-02-03"	"2021-02-03"	8.27891158254859	42.38847337971671	11.404239039708708	false	12.490157901942307	3095.392897920574	4344	848.4285714285714	1168.7142857142858	330474	"JOR"	317218	0.09060940442257255	0	9.285714285714286	"Jordan"	"Jordan"	0.09757935860892428	1280	7.572158228052524	10	3224.744095692564	0	0	0	"JHU COVID-19 Data Repository"	173.287	318.444	346.574	215	128.167
"JOR_2021-02-04"	"2021-02-04"	8.021023277653574	42.48605273832563	11.56872995850661	false	12.6267690039948	3102.5161910990255	4354	822	1185.5714285714287	331768	"JOR"	317948	0.08782142274803184	0	9	"Jordan"	"Jordan"	0.09757935860892428	1294	7.123293178451473	10	3237.370864696559	0	0	0	"JHU COVID-19 Data Repository"	173.287	319.444	346.574	216	129.167
"JOR_2021-02-05"	"2021-02-05"	8.104662727889796	42.56411622521277	12.235057578721836	false	11.924197622010546	3108.4490161024482	4362	830.5714285714286	1253.857142857143	332990	"JOR"	318556	0.08224545939895046	0	8.428571428571429	"Jordan"	"Jordan"	0.07806348688713942	1222	5.932825003422596	8	3249.2950623185698	0	0	0	"JHU COVID-19 Data Repository"	173.287	320.444	346.574	217	130.167
"JOR_2021-02-06"	"2021-02-06"	7.864896303879297	42.63242177623901	12.433236609420435	false	8.44061451967195	3117.5629281965216	4369	806	1274.1666666666667	333855	"JOR"	319490	0.08294245481758564	0	8.5	"Jordan"	"Jordan"	0.068305551026247	865	9.113912094073527	7	3257.7356768382415	0	0	0	"JHU COVID-19 Data Repository"	173.287	321.444	346.574	218	131.167
"JOR_2021-02-07"	"2021-02-07"	7.923443919044651	42.730001134847946	12.42185235091606	false	12.675558683299265	3125.808383998976	4379	812	1273	335154	"JOR"	320335	0.0800150740593179	0	8.2	"Jordan"	"Jordan"	0.09757935860892428	1299	8.245455802454101	10	3270.4112355215407	0	0	0	"JHU COVID-19 Data Repository"	231.049	322.444	346.574	219	132.167
"JOR_2021-02-08"	"2021-02-08"	8.123481604192946	42.7885487500133	12.370623187646377	true	16.442121925603743	3135.0101175157974	4385	832.5	1267.75	336839	"JOR"	321278	0.07562400292191632	0	7.75	"Jordan"	"Jordan"	0.05854761516535457	1685	9.201733516821559	6	3286.853357447144	0	0	0	"JHU COVID-19 Data Repository"	173.287	323.444	346.574	220	133.167
